       24.6000   0.158433   0.694707   0.853140 
       24.7000   0.152852   0.700669   0.853521 
       24.8000   0.139390   0.714132   0.853521 
       24.9000   0.122757   0.730764   0.853521 
       25.0000   0.102864   0.750658   0.853521 
       25.1000   0.098351   0.755171   0.853521 
       25.2000   0.103517   0.750005   0.853521 
       25.3000   0.116683   0.732112   0.848794 
       25.4000   0.120838   0.727957   0.848794 
       25.5000   0.129244   0.719551   0.848794 
       25.6000   0.142646   0.709611   0.852257 
       25.7000   0.132071   0.704749   0.836819 
       25.8000   0.131999   0.704821   0.836819 
       25.9000   0.122780   0.713353   0.836132 
       26.0000   0.124211   0.711922   0.836132 
       26.1000   0.124637   0.711495   0.836132 
       26.2000   0.127220   0.708913   0.836132 
       26.3000   0.132819   0.703314   0.836132 
       26.4000   0.144225   0.691907   0.836132 
       26.5000   0.124822   0.711648   0.836470 
       26.6000   0.133232   0.703238   0.836470 
       26.7000   0.131282   0.703570   0.834852 
       26.8000   0.131614   0.703238   0.834852 
       26.9000   0.146431   0.688421   0.834852 
       27.0000   0.118793   0.716059   0.834852 
       27.1000   0.110496   0.724357   0.834852 
       27.2000   0.111071   0.723782   0.834852 
       27.3000   0.105751   0.729101   0.834852 
       27.4000   0.110622   0.724230   0.834852 
       27.5000   0.122014   0.706730   0.828744 
       27.6000   0.138192   0.690552   0.828744 
       27.7000   0.148316   0.676448   0.824763 
       27.8000   0.141260   0.683503   0.824763 
       27.9000   0.155913   0.668851   0.824763 
       28.0000   0.176735   0.648029   0.824763 
       28.1000   0.183947   0.639985   0.823932 
       28.2000   0.174711   0.649222   0.823932 
       28.3000   0.158226   0.665706   0.823932 
       28.4000   0.123034   0.700560   0.823594 
       28.5000   0.096377   0.727216   0.823594 
       28.6000   0.087633   0.735961   0.823594 
       28.7000   0.105860   0.717734   0.823594 
       28.8000   0.133828   0.689766   0.823594 
       28.9000   0.151002   0.672592   0.823594 
       29.0000   0.152576   0.671018   0.823594 
       29.1000   0.152025   0.664227   0.816252 
       29.2000   0.139453   0.675479   0.814932 
       29.3000   0.129453   0.685479   0.814932 
       29.4000   0.126931   0.685597   0.812528 
       29.5000   0.118124   0.691648   0.809772 
       29.6000   0.122385   0.687387   0.809772 
       29.7000   0.129314   0.674108   0.803422 
       29.8000   0.144517   0.658905   0.803422 
       29.9000   0.150522   0.652900   0.803422 
       30.0000   0.135331   0.668091   0.803422 
